timestamp,vehicle/a_ego,vehicle/acc_status,vehicle/brake,vehicle/brake_pressed,vehicle/cruise_accel,vehicle/cruise_available,vehicle/cruise_cancel,vehicle/cruise_decel,vehicle/cruise_engaged,vehicle/cruise_gap,vehicle/cruise_main,vehicle/cruise_resume,vehicle/cruise_set,vehicle/gas,vehicle/gas_pressed,vehicle/gear,vehicle/interval_ms,vehicle/lag_ms,vehicle/standstill,vehicle/steering_angle_deg,vehicle/steering_pressed,vehicle/steering_rate_deg,vehicle/steering_torque,vehicle/v_ego,vehicle/v_ego_raw,vehicle/wheel_fl,vehicle/wheel_fr,vehicle/wheel_rl,vehicle/wheel_rr,vehicle/yaw_rate,vehicle/zmq_interval_ms,vehicle/zmq_timestamp,sensors/imu/accel_x,sensors/imu/accel_y,sensors/imu/accel_z,sensors/imu/accuracy,sensors/imu/gyro_x,sensors/imu/gyro_y,sensors/imu/gyro_z,sensors/imu/interval_ms,sensors/imu/lag_ms,sensors/imu/mag_x,sensors/imu/mag_y,sensors/imu/mag_z,sensors/imu/temperature,sensors/imu/zmq_interval_ms,sensors/imu/zmq_timestamp,panda/alt_exp,panda/controls_allowed,panda/current_ma,panda/fault_status,panda/faults,panda/heartbeat_lost,panda/ignition_can,panda/ignition_line,panda/interval_ms,panda/lag_ms,panda/power_save,panda/safety_mode,panda/safety_param,panda/tx_blocked,panda/voltage_mv,panda/zmq_interval_ms,panda/zmq_timestamp,gps/data/alt,gps/data/bearing,gps/data/interval_ms,gps/data/lag_ms,gps/data/lat,gps/data/lon,gps/data/speed,gps/data/zmq_interval_ms,gps/data/zmq_timestamp,gps/location/alt,gps/location/bearing,gps/location/fix,gps/location/h_acc,gps/location/hdop,gps/location/interval_ms,gps/location/lag_ms,gps/location/lat,gps/location/lon,gps/location/sats,gps/location/speed,gps/location/v_acc,gps/location/vdop,gps/location/x,gps/location/y,gps/location/zmq_interval_ms,gps/location/zmq_timestamp,vision/lanes/frame_id,vision/lanes/interval_ms,vision/lanes/lag_ms,vision/lanes/left_far/prob,vision/lanes/left_far/y10,vision/lanes/left_far/y20,vision/lanes/left_far/y30,vision/lanes/left_near/prob,vision/lanes/left_near/y10,vision/lanes/left_near/y20,vision/lanes/left_near/y30,vision/lanes/mid_y20,vision/lanes/n_x,vision/lanes/right_far/prob,vision/lanes/right_far/y10,vision/lanes/right_far/y20,vision/lanes/right_far/y30,vision/lanes/right_near/prob,vision/lanes/right_near/y10,vision/lanes/right_near/y20,vision/lanes/right_near/y30,vision/lanes/zmq_interval_ms,vision/lanes/zmq_timestamp,camera/intrinsics/cx,camera/intrinsics/cy,camera/intrinsics/focal_px,camera/intrinsics/fx,camera/intrinsics/fy,camera/intrinsics/height,camera/intrinsics/lag_ms,camera/intrinsics/width,camera/intrinsics/zmq_timestamp,can/rx/interval_ms,can/rx/lag_ms,can/rx/n_frames,can/rx/zmq_interval_ms,can/rx/zmq_timestamp
168.099,0.17709732055664062,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3240000009536743,1,8,50,0,0,-25.600000381469727,0,0.0,-56.0,4.553645610809326,4.553645610809326,4.620833396911621,4.527083396911621,4.587500095367432,4.479166507720947,-0.051312681287527084,50,168.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,168.099
168.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.273683547973633,-0.07776673883199692,-1.4258232116699219,0,-0.04810422286391258,-0.03634541109204292,0.02733541466295719,63,0,-50.32500076293945,-10.96780014038086,-1.4883999824523926,0.0,63,168.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.149,0.041675567626953125,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3240000009536743,1,8,50,0,0,-25.399999618530273,0,0.0,-63.0,4.592708587646484,4.592708587646484,4.633333206176758,4.568749904632568,4.6229166984558105,4.545833110809326,-0.04677482321858406,50,168.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,168.149
168.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,101,0,0,15,0,0,12903,101,168.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771,132,0,0.04096478596329689,-2.7457897663116455,-2.3688275814056396,-2.1460371017456055,0.006399286910891533,0.8981694579124451,1.137657880783081,1.655339002609253,0.7822020649909973,33,0.13695332407951355,-0.9248272180557251,-0.8351123332977295,-0.489030122756958,0.41004714369773865,0.2900881767272949,0.4267462491989136,0.6237645745277405,132,168.165,,,,,,,,,,,,,,
168.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.818050384521484,-0.9960124492645264,-1.8385851383209229,0,-0.05604523420333862,-0.027793550863862038,0.04016320779919624,58,0,-50.32500076293945,-10.589599609375,-1.6469999551773071,0.0,58,168.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,69,50,168.199
168.2,-0.12500762939453125,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3240000009536743,1,8,51,0,0,-25.100000381469727,0,0.0,-66.0,4.6171875,4.6171875,4.722916603088379,4.65625,4.516666889190674,4.572916507720947,-0.04433136433362961,51,168.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.249,0.15625,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.328000009059906,1,8,49,0,0,-24.100000381469727,0,30.0,-65.0,4.649479389190674,4.649479389190674,4.768750190734863,4.697916507720947,4.558333396911621,4.572916507720947,-0.03874630853533745,49,168.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,168.249
168.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,13239,100,168.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.627422332763672,-1.2664014101028442,-2.007578134536743,0,-0.04077405482530594,0.03390202298760414,-0.029473381116986275,76,0,-50.36159896850586,-9.942999839782715,-1.7811999320983887,0.0,76,168.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772,107,0,0.04434411600232124,-2.623244047164917,-2.289515256881714,-2.132932186126709,0.007293805945664644,0.8329489231109619,0.9731002449989319,1.3575642108917236,0.7096356451511383,33,0.15777117013931274,-0.9864151477813721,-0.9149229526519775,-0.5671733617782593,0.44444337487220764,0.2966238260269165,0.4461710453033447,0.6536992192268372,107,168.272,,,,,,,,,,,,,,
168.299,0.5520725250244141,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3319999873638153,1,8,50,0,0,-21.600000381469727,0,60.0,-57.0,4.7161455154418945,4.7161455154418945,4.762499809265137,4.739583492279053,4.722916603088379,4.639583110809326,-0.03525565192103386,50,168.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,168.299
168.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.851151466369629,-0.7767700552940369,-2.3162522315979004,0,-0.004123218823224306,0.09681928902864456,-0.04840964451432228,57,0,-50.53239822387695,-9.454999923706055,-2.147199869155884,0.0,57,168.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.349,0.7291698455810547,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3319999873638153,1,8,50,0,0,-18.100000381469727,0,65.0,-41.0,4.802603721618652,4.802603721618652,4.820833206176758,4.791666507720947,4.837500095367432,4.760416507720947,-0.030194196850061417,50,168.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,99,0,0,15,0,0,13018,99,168.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,69,50,168.349
168.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.100702285766602,0.12921242415905,-2.0925233364105225,0,-0.009009997360408306,0.12797249853610992,-0.03802524134516716,67,0,-50.71540069580078,-9.174399375915527,-2.244799852371216,0.0,67,168.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,116,0,0.05530213192105293,-2.6830410957336426,-2.403496026992798,-2.308849334716797,0.009542393498122692,0.9237394332885742,1.0120699405670166,1.3377022743225098,0.8089251518249512,33,0.21419905126094818,-0.8738522529602051,-0.7685837745666504,-0.3750549554824829,0.5450908541679382,0.4521735906600952,0.6057803630828857,0.8179306387901306,116,168.388,,,,,,,,,,,,,,
168.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,168.399
168.4,0.28125762939453125,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3319999873638153,1,8,51,0,0,-15.199999809265137,0,40.0,-20.0,4.866146087646484,4.866146087646484,4.831250190734863,4.820833206176758,4.9375,4.875,-0.03159045800566673,51,168.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.449,0.8541679382324219,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3319999873638153,1,8,49,0,0,-13.899999618530273,0,5.0,-29.0,4.9510416984558105,4.9510416984558105,4.974999904632568,4.895833492279053,5.0020833015441895,4.931250095367432,-0.03577924892306328,49,168.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,70,50,168.449
168.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,101,0,0,15,0,0,13062,101,168.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.539286613464355,0.23808585107326508,-0.7516453862190247,0,-0.09575030952692032,0.09743013978004456,-0.02092151902616024,66,0,-50.8129997253418,-8.832799911499023,-1.9764000177383423,0.0,66,168.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.499,0.1875019073486328,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3319999873638153,1,8,50,0,0,-14.0,0,-0.0,-79.0,5.023958206176758,5.023958206176758,5.020833492279053,4.991666793823242,5.039583206176758,5.043749809265137,-0.028274333104491234,50,168.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,69,50,168.499
168.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.701499938964844,0.5362913608551025,-1.55623197555542,0,0.028251685202121735,0.03268032893538475,-0.022754060104489326,57,0,-51.10580062866211,-8.674200057983398,-2.452199935913086,0.0,57,168.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2774,126,0,0.03971103951334953,-2.6009104251861572,-2.368820905685425,-2.3670547008514404,0.007141294423490763,0.777857780456543,0.8091732263565063,1.0541050434112549,0.6435720324516296,33,0.2191171795129776,-1.1438850164413452,-1.043160319328308,-0.6375452280044556,0.5283447504043579,0.31583476066589355,0.47797083854675293,0.7042977213859558,126,168.514,,,,,,,,,,,,,,
168.549,0.23958206176757812,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.328000009059906,1,8,50,0,0,-14.899999618530273,1,-20.0,-109.0,5.1015625,5.1015625,5.133333206176758,5.085416793823242,5.074999809265137,5.112500190734863,-0.018849555402994156,50,168.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,168.549
168.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,13310,100,168.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.280861854553223,-0.4692923426628113,-1.308275818824768,0,-0.05543438717722893,-0.00030542362947016954,0.008399149402976036,77,0,-51.43519973754883,-8.369199752807617,-2.440000057220459,0.0,77,168.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,168.599
168.6,0.16666412353515625,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.328000009059906,1,8,51,0,0,-15.5,1,0.0,-119.0,5.152083396911621,5.152083396911621,5.191666603088379,5.166666507720947,5.102083206176758,5.147916793823242,-0.012042772024869919,51,168.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775,105,0,0.036321431398391724,-2.5343263149261475,-2.30422043800354,-2.326173782348633,0.00645765895023942,0.7840073108673096,0.8503338098526001,1.1180217266082764,0.6139512658119202,33,0.18642596900463104,-1.210874080657959,-1.1094896793365479,-0.6942099332809448,0.46819671988487244,0.2094186544418335,0.37756872177124023,0.612213671207428,105,168.619,,,,,,,,,,,,,,
168.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.521340370178223,-0.5015954375267029,-2.021935224533081,0,0.01969982497394085,-0.008857285603880882,-0.009315420873463154,57,0,-51.4839973449707,-8.222800254821777,-2.305799961090088,0.0,57,168.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.649,0.11458396911621094,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.328000009059906,1,8,49,0,0,-15.399999618530273,1,0.0,-86.0,5.219270706176758,5.219270706176758,5.285416603088379,5.2208333015441895,5.2208333015441895,5.150000095367432,-0.015882495790719986,49,168.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,99,0,0,15,0,0,13230,99,168.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,68,50,168.649
168.701,0.43069398403167725,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.328000009059906,1,8,52,0,0,-14.600000381469727,0,10.0,-64.0,5.292187213897705,5.292187213897705,5.337500095367432,5.295833110809326,5.3145833015441895,5.2208333015441895,-0.024434609338641167,52,168.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,77,52,168.701
168.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.491430282592773,-0.716949462890625,-1.8469599485397339,0,-0.05115845799446106,-0.005803049076348543,-0.009315420873463154,62,0,-51.70359802246094,-7.954400062561035,-2.305799961090088,0.0,62,168.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,118,0,0.03326498344540596,-2.5248191356658936,-2.333298444747925,-2.419282913208008,0.005996690597385168,0.8018497228622437,0.8204436302185059,1.0230765342712402,0.5727078914642334,33,0.19720833003520966,-1.2562862634658813,-1.1547236442565918,-0.7335411310195923,0.47736406326293945,0.1541454792022705,0.32497215270996094,0.5703272223472595,118,168.737,,,,,,,,,,,,,,
168.749,0.5099872946739197,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.328000009059906,1,8,48,0,0,-14.300000190734863,0,5.0,-63.0,5.368229389190674,5.368229389190674,5.425000190734863,5.3729166984558105,5.3416666984558105,5.333333492279053,-0.027401668950915337,48,168.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,13266,100,168.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,65,48,168.749
168.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.703194618225098,-0.8955138921737671,-1.1252248287200928,0,0.01969982497394085,0.003970507066696882,-0.03374931216239929,71,0,-51.80120086669922,-7.722599983215332,-1.7933999300003052,0.0,71,168.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.10076904296875,283.1000061035156,1000,0,55.60712312,37.58997851,4.800000190734863,1000,168.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.10076904296875,283.1000061035156,3,0.0,0.0,1000,0,55.60712312,37.58997851,0,4.800000190734863,0.0,0.0,-18.40096056208718,178.7514043269804,1000,168.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,73,51,168.8
168.801,0.20424525439739227,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3240000009536743,1,8,52,0,0,-14.199999809265137,0,0.0,-79.0,5.4395833015441895,5.4395833015441895,5.479166507720947,5.431250095367432,5.456250190734863,5.391666889190674,-0.025481807067990303,52,168.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.697213172912598,-0.16390834748744965,-2.166700839996338,0,-0.01695101149380207,0.008857285603880882,-0.028251685202121735,58,0,-51.92319869995117,-7.588399887084961,-1.6469999551773071,0.0,58,168.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.849,0.4570630192756653,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.3160000145435333,1,8,48,0,0,-14.199999809265137,1,0.0,-90.0,5.519791603088379,5.519791603088379,5.541666507720947,5.5,5.508333206176758,5.5291666984558105,-0.021642083302140236,48,168.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,12894,100,168.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,67,49,168.849
168.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777,131,0,0.04058718681335449,-2.5465686321258545,-2.4764490127563477,-2.7112536430358887,0.007749088574200869,0.6597994565963745,0.5489382743835449,0.5872824192047119,0.46838587522506714,33,0.2690649628639221,-1.3216307163238525,-1.2346751689910889,-0.8381334543228149,0.5821509957313538,0.21164226531982422,0.38783347606658936,0.6414257884025574,131,168.868,,,,,,,,,,,,,,
168.899,0.3958320617675781,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.30799999833106995,1,8,50,0,0,-14.199999809265137,0,0.0,-79.0,5.573958396911621,5.573958396911621,5.606249809265137,5.579166889190674,5.5604166984558105,5.550000190734863,-0.018325956538319588,50,168.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
